QUANTITYORDERED,PRICEEACH,SALES,STATUS,MONTH_ID,YEAR_ID,PRODUCTLINE,CUSTOMERNAME,CITY,COUNTRY,TERRITORY,DEALSIZE
22,64,1408,Shipped,11,2003,Trains,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small
48,50.95,2445.6,Shipped,11,2003,Trains,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Small
33,54.68,1804.44,Shipped,11,2003,Trains,Mini Classics,White Plains,USA,NA,Small
45,56.55,2544.75,Shipped,12,2003,Trains,Diecast Collectables,Boston,USA,NA,Small
20,52.82,1056.4,Shipped,2,2004,Trains,"Clover Collections, Co.",Dublin,Ireland,EMEA,Small
46,60.9,2801.4,Shipped,3,2004,Trains,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Small
40,49.71,1988.4,Shipped,5,2004,Trains,Suominen Souveniers,Espoo,Finland,EMEA,Small
45,64.63,2908.35,Shipped,7,2004,Trains,Diecast Classics Inc.,Allentown,USA,NA,Small
36,59.65,2147.4,Shipped,8,2004,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
31,67.73,2099.63,Shipped,9,2004,Trains,Land of Toys Inc.,NYC,USA,NA,Small
46,50.33,2315.18,Shipped,10,2004,Trains,"AV Stores, Co.",Manchester,UK,EMEA,Small
35,66.49,2327.15,Shipped,10,2004,Trains,Heintze Collectables,Aaarhus,Denmark,EMEA,Small
28,100,5377.4,Shipped,11,2004,Trains,Baane Mini Imports,Stavern,Norway,EMEA,Medium
31,84.71,2626.01,Shipped,11,2004,Trains,"La Corne D'abondance, Co.",Paris,France,EMEA,Small
27,100,4406.4,Shipped,12,2004,Trains,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
22,100,4301.22,Shipped,12,2004,Trains,Reims Collectables,Reims,France,EMEA,Medium
30,99.55,2986.5,Shipped,1,2005,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
44,36.07,1587.08,Shipped,2,2005,Trains,Euro Shopping Channel,Madrid,Spain,EMEA,Small
30,60.28,1808.4,Shipped,3,2005,Trains,Euro Shopping Channel,Madrid,Spain,EMEA,Small
24,49.71,1193.04,Shipped,5,2005,Trains,Gift Depot Inc.,Bridgewater,USA,NA,Small
45,75.63,3403.35,Shipped,1,2003,Trucks and Buses,Baane Mini Imports,Stavern,Norway,EMEA,Medium
23,68.52,1575.96,Shipped,3,2003,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
26,62.7,1630.2,Shipped,5,2003,Trucks and Buses,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Small
28,60.76,1701.28,Shipped,7,2003,Trucks and Buses,Technics Stores Inc.,Burlingame,USA,NA,Small
49,58.18,2850.82,Shipped,9,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Small
49,54.94,2692.06,Resolved,10,2003,Trucks and Buses,Mini Auto Werke,Graz,Austria,EMEA,Small
29,74.98,2174.42,Shipped,11,2003,Trucks and Buses,"Stylish Desk Decors, Co.",London,UK,EMEA,Small
49,64.64,3167.36,Shipped,11,2003,Trucks and Buses,"Classic Gift Ideas, Inc",Philadelphia,USA,NA,Medium
39,54.94,2142.66,Shipped,11,2003,Trucks and Buses,"Saveley & Henriot, Co.",Lyon,France,EMEA,Small
36,58.82,2117.52,Shipped,12,2003,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,NA,Small
39,62.05,2419.95,Shipped,2,2004,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,APAC,Small
30,73.04,2191.2,Shipped,3,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
44,69.16,3043.04,Shipped,5,2004,Trucks and Buses,Super Scale Inc.,New Haven,USA,NA,Medium
20,61.41,1228.2,Shipped,6,2004,Trucks and Buses,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Small
21,63.35,1330.35,Shipped,7,2004,Trucks and Buses,Souveniers And Things Co.,Chatswood,Australia,APAC,Small
36,77.57,2792.52,Shipped,8,2004,Trucks and Buses,Diecast Classics Inc.,Allentown,USA,NA,Small
32,71.75,2296,Shipped,9,2004,Trucks and Buses,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Small
36,73.04,2629.44,Shipped,10,2004,Trucks and Buses,Auto Assoc. & Cie.,Versailles,France,EMEA,Small
34,56.24,1912.16,Shipped,10,2004,Trucks and Buses,Canadian Gift Exchange Network,Vancouver,Canada,NA,Small
48,100,8209.44,Shipped,11,2004,Trucks and Buses,Vitachrome Inc.,NYC,USA,NA,Large
33,73.69,2431.77,Shipped,11,2004,Trucks and Buses,Mini Wheels Co.,San Francisco,USA,NA,Small
31,100,3139.99,Shipped,11,2004,Trucks and Buses,"Corrida Auto Replicas, Ltd",Madrid,Spain,EMEA,Medium
36,100,5669.64,Shipped,12,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
25,100,3160.25,Shipped,1,2005,Trucks and Buses,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Medium
48,100,6799.68,Shipped,2,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
27,69.16,1867.32,Shipped,5,2005,Trucks and Buses,Quebec Home Shopping Network,Montreal,Canada,NA,Small
44,61.41,2702.04,In Process,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Small
33,72.92,2406.36,Shipped,2,2003,Vintage Cars,Rovelli Gifts,Bergamo,Italy,EMEA,Small
29,72.23,2094.67,Shipped,4,2003,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
49,57.1,2797.9,Shipped,6,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
20,81.86,1637.2,Shipped,8,2003,Vintage Cars,Royale Belge,Charleroi,Belgium,EMEA,Small
31,73.61,2281.91,Shipped,10,2003,Vintage Cars,Technics Stores Inc.,Burlingame,USA,NA,Small
39,59.16,2307.24,Shipped,1,2004,Vintage Cars,Osaka Souveniers Co.,Osaka,Japan,Japan,Small
20,66.04,1320.8,Shipped,2,2004,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
34,77.73,2642.82,Shipped,4,2004,Vintage Cars,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Small
50,61.22,3061,Shipped,5,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,USA,NA,Medium
40,79.11,3164.4,Cancelled,6,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
28,63.97,1791.16,Shipped,7,2004,Vintage Cars,La Rochelle Gifts,Nantes,France,EMEA,Small
50,81.86,4093,Shipped,8,2004,Vintage Cars,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Medium
28,79.8,2234.4,Shipped,9,2004,Vintage Cars,"Clover Collections, Co.",Dublin,Ireland,EMEA,Small
46,66.04,3037.84,Shipped,10,2004,Vintage Cars,Mini Classics,White Plains,USA,NA,Medium
24,59.16,1419.84,Shipped,11,2004,Vintage Cars,giftsbymail.co.uk,Cowes,UK,EMEA,Small
24,81.17,1948.08,Shipped,11,2004,Vintage Cars,Rovelli Gifts,Bergamo,Italy,EMEA,Small
39,59.16,2307.24,Shipped,11,2004,Vintage Cars,Enaco Distributors,Barcelona,Spain,EMEA,Small
40,44.51,1780.4,Shipped,12,2004,Vintage Cars,Gift Ideas Corp.,Glendale,USA,NA,Small
49,72.33,3544.17,Shipped,12,2004,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,APAC,Medium
44,82.26,3619.44,Shipped,2,2005,Vintage Cars,La Rochelle Gifts,Nantes,France,EMEA,Medium
35,100,3918.95,Shipped,3,2005,Vintage Cars,FunGiftIdeas.com,New Bedford,USA,NA,Medium
22,67.41,1483.02,Shipped,3,2005,Vintage Cars,Reims Collectables,Reims,France,EMEA,Small
62,77.73,4819.26,On Hold,4,2005,Vintage Cars,Tekni Collectables Inc.,Newark,USA,NA,Medium
26,61.22,1591.72,Shipped,5,2005,Vintage Cars,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small
31,100,3669.78,Shipped,3,2003,Motorcycles,Cruz & Sons Co.,Makati City,Philippines,Japan,Medium
25,86.74,2168.5,Shipped,5,2003,Motorcycles,Reims Collectables,Reims,France,EMEA,Small
30,89.8,2694,Shipped,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
27,100,3251.34,Shipped,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,USA,NA,Medium
23,100,2347.15,Shipped,10,2003,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,NA,Small
34,100,3920.88,Shipped,11,2003,Motorcycles,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Medium
22,100,2514.6,Shipped,11,2003,Motorcycles,Daedalus Designs Imports,Lille,France,EMEA,Small
42,85.72,3600.24,Shipped,11,2003,Motorcycles,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
37,100,4040.03,Shipped,1,2004,Motorcycles,Auto Canal Petit,Paris,France,EMEA,Medium
30,100,3336.9,Shipped,2,2004,Motorcycles,Daedalus Designs Imports,Lille,France,EMEA,Medium
27,100,3113.64,Shipped,4,2004,Motorcycles,Vitachrome Inc.,NYC,USA,NA,Medium
25,100,2832,Shipped,5,2004,Motorcycles,Auto Canal Petit,Paris,France,EMEA,Small
34,97.97,3330.98,Shipped,6,2004,Motorcycles,Gifts4AllAges.com,Boston,USA,NA,Medium
38,100,4304.64,Shipped,8,2004,Motorcycles,Online Mini Collectables,Brickhaven,USA,NA,Medium
26,100,2600.26,Shipped,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,USA,NA,Small
38,100,4382.16,Shipped,9,2004,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Medium
50,84.7,4235,Shipped,10,2004,Motorcycles,Baane Mini Imports,Stavern,Norway,EMEA,Medium
22,100,2626.8,Shipped,11,2004,Motorcycles,Microscale Inc.,NYC,USA,NA,Small
32,100,5026.56,Shipped,11,2004,Motorcycles,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Medium
31,71.02,2201.62,Shipped,11,2004,Motorcycles,Salzburg Collectables,Salzburg,Austria,EMEA,Small
40,100,4326.8,Shipped,12,2004,Motorcycles,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
22,100,3425.18,Shipped,1,2005,Motorcycles,Mini Creations Ltd.,New Bedford,USA,NA,Medium
41,100,4701.88,Shipped,2,2005,Motorcycles,La Rochelle Gifts,Nantes,France,EMEA,Medium
45,48.98,2204.1,Shipped,3,2005,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
45,100,5189.4,Shipped,4,2005,Motorcycles,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Medium
39,40.15,1565.85,Shipped,2,2003,Vintage Cars,Rovelli Gifts,Bergamo,Italy,EMEA,Small
49,50.62,2480.38,Shipped,4,2003,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
27,50.19,1355.13,Shipped,6,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
34,36.66,1246.44,Shipped,8,2003,Vintage Cars,Mini Creations Ltd.,New Bedford,USA,NA,Small
20,41.02,820.4,Shipped,10,2003,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
48,51.93,2492.64,Shipped,10,2003,Vintage Cars,Technics Stores Inc.,Burlingame,USA,NA,Small
29,38.4,1113.6,Shipped,12,2003,Vintage Cars,West Coast Collectables Co.,Burbank,USA,NA,Small
43,41.02,1763.86,Shipped,1,2004,Vintage Cars,Osaka Souveniers Co.,Osaka,Japan,Japan,Small
41,46.26,1896.66,Shipped,2,2004,Vintage Cars,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
41,35.35,1449.35,Shipped,4,2004,Vintage Cars,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Small
36,51.93,1869.48,Shipped,5,2004,Vintage Cars,The Sharp Gifts Warehouse,San Jose,USA,NA,Small
49,37.97,1860.53,Cancelled,6,2004,Vintage Cars,Euro Shopping Channel,Madrid,Spain,EMEA,Small
38,45.39,1724.82,Shipped,7,2004,Vintage Cars,La Rochelle Gifts,Nantes,France,EMEA,Small
33,51.93,1713.69,Shipped,8,2004,Vintage Cars,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Small
26,48.44,1259.44,Shipped,9,2004,Vintage Cars,"Bavarian Collectables Imports, Co.",Munich,Germany,EMEA,Small
47,43.64,2051.08,Shipped,10,2004,Vintage Cars,Mini Classics,White Plains,USA,NA,Small
34,47.57,1617.38,Shipped,11,2004,Vintage Cars,giftsbymail.co.uk,Cowes,UK,EMEA,Small
34,51.93,1765.62,Shipped,11,2004,Vintage Cars,Rovelli Gifts,Bergamo,Italy,EMEA,Small
40,50.62,2024.8,Shipped,11,2004,Vintage Cars,Enaco Distributors,Barcelona,Spain,EMEA,Small
40,82.21,3288.4,Shipped,12,2004,Vintage Cars,Gift Ideas Corp.,Glendale,USA,NA,Medium
33,82.59,2725.47,Shipped,12,2004,Vintage Cars,Souveniers And Things Co.,Chatswood,Australia,APAC,Small
49,65.8,3224.2,Shipped,2,2005,Vintage Cars,La Rochelle Gifts,Nantes,France,EMEA,Medium
27,100,3211.38,Shipped,3,2005,Vintage Cars,FunGiftIdeas.com,New Bedford,USA,NA,Medium
49,36.66,1796.34,Shipped,3,2005,Vintage Cars,Reims Collectables,Reims,France,EMEA,Small
56,35.35,1979.6,On Hold,4,2005,Vintage Cars,Tekni Collectables Inc.,Newark,USA,NA,Small
37,51.93,1921.41,Shipped,5,2005,Vintage Cars,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small
33,100,3705.24,Shipped,1,2003,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
27,100,2843.91,Shipped,4,2003,Trucks and Buses,Classic Legends Inc.,NYC,USA,NA,Small
46,100,6176.42,Shipped,6,2003,Trucks and Buses,Muscle Machine Inc,NYC,USA,NA,Medium
44,100,5500.44,Shipped,8,2003,Trucks and Buses,Suominen Souveniers,Espoo,Finland,EMEA,Medium
26,100,3220.1,Shipped,9,2003,Trucks and Buses,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Medium
48,94.92,4556.16,Shipped,10,2003,Trucks and Buses,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Medium
23,100,3114.89,Shipped,11,2003,Trucks and Buses,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Medium
45,100,4948.2,Shipped,11,2003,Trucks and Buses,"Iberia Gift Imports, Corp.",Sevilla,Spain,EMEA,Medium
49,100,5161.17,Shipped,11,2003,Trucks and Buses,Mini Classics,White Plains,USA,NA,Medium
28,94.92,2657.76,Shipped,12,2003,Trucks and Buses,Diecast Collectables,Boston,USA,NA,Small
37,100,3983.05,Shipped,2,2004,Trucks and Buses,"Clover Collections, Co.",Dublin,Ireland,EMEA,Medium
34,100,3974.94,Shipped,3,2004,Trucks and Buses,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Medium
22,100,2928.42,Shipped,5,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Small
29,100,3054.57,Shipped,6,2004,Trucks and Buses,Handji Gifts& Co,Singapore,Singapore,APAC,Medium
34,98.39,3345.26,Shipped,7,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
38,100,4310.72,Shipped,8,2004,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
41,100,4983.14,Shipped,9,2004,Trucks and Buses,Land of Toys Inc.,NYC,USA,NA,Medium
42,100,4618.32,Shipped,10,2004,Trucks and Buses,Marta's Replicas Co.,Cambridge,USA,NA,Medium
28,100,3403.12,Shipped,10,2004,Trucks and Buses,Heintze Collectables,Aaarhus,Denmark,EMEA,Medium
38,100,5190.42,Shipped,11,2004,Trucks and Buses,Baane Mini Imports,Stavern,Norway,EMEA,Medium
23,100,3141.57,Shipped,11,2004,Trucks and Buses,"La Corne D'abondance, Co.",Paris,France,EMEA,Medium
31,71.4,2213.4,Shipped,12,2004,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Small
46,100,4896.7,Shipped,12,2004,Trucks and Buses,Reims Collectables,Reims,France,EMEA,Medium
48,56.55,2714.4,Shipped,1,2005,Trucks and Buses,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
29,100,3087.05,Shipped,2,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
46,100,5692.96,Shipped,3,2005,Trucks and Buses,Lyon Souveniers,Paris,France,EMEA,Medium
26,100,3460.86,Shipped,5,2005,Trucks and Buses,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
18,100,1895.94,In Process,5,2005,Trucks and Buses,La Rochelle Gifts,Nantes,France,EMEA,Small
32,53.31,1705.92,Shipped,1,2003,Trains,Euro Shopping Channel,Madrid,Spain,EMEA,Small
21,49.21,1033.41,Shipped,4,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Small
46,69.12,3179.52,Shipped,6,2003,Trains,Muscle Machine Inc,NYC,USA,NA,Medium
42,49.79,2091.18,Shipped,8,2003,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
31,57.41,1779.71,Shipped,9,2003,Trains,Euro Shopping Channel,Madrid,Spain,EMEA,Small
38,66.78,2537.64,Shipped,10,2003,Trains,"Dragon Souveniers, Ltd.",Singapore,Singapore,Japan,Small
38,64.44,2448.72,Shipped,11,2003,Trains,L'ordine Souveniers,Reggio Emilia,Italy,EMEA,Small
20,48.62,972.4,Shipped,11,2003,Trains,Mini Creations Ltd.,New Bedford,USA,NA,Small
46,62.09,2856.14,Shipped,11,2003,Trains,Super Scale Inc.,New Haven,USA,NA,Small
30,65.61,1968.3,Shipped,1,2004,Trains,"Saveley & Henriot, Co.",Lyon,France,EMEA,Small
30,68.54,2056.2,Shipped,2,2004,Trains,"Clover Collections, Co.",Dublin,Ireland,EMEA,Small
43,52.14,2242.02,Shipped,3,2004,Trains,"Blauer See Auto, Co.",Frankfurt,Germany,EMEA,Small
49,63.85,3128.65,Shipped,5,2004,Trains,Suominen Souveniers,Espoo,Finland,EMEA,Medium
43,56.82,2443.26,Shipped,7,2004,Trains,Diecast Classics Inc.,Allentown,USA,NA,Small
37,66.78,2470.86,Shipped,8,2004,Trains,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
35,55.07,1927.45,Shipped,9,2004,Trains,Land of Toys Inc.,NYC,USA,NA,Small
34,60.34,2051.56,Shipped,10,2004,Trains,"AV Stores, Co.",Manchester,UK,EMEA,Small
38,61.51,2337.38,Shipped,10,2004,Trains,Heintze Collectables,Aaarhus,Denmark,EMEA,Small
44,100,5932.96,Shipped,11,2004,Trains,Baane Mini Imports,Stavern,Norway,EMEA,Medium
21,100,2296.77,Shipped,11,2004,Trains,Classic Legends Inc.,NYC,USA,NA,Small
44,100,6490.88,Shipped,12,2004,Trains,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
25,64.93,1623.25,Shipped,12,2004,Trains,Reims Collectables,Reims,France,EMEA,Small
24,58.58,1405.92,Shipped,1,2005,Trains,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Small
38,60.06,2282.28,Shipped,2,2005,Trains,Euro Shopping Channel,Madrid,Spain,EMEA,Small
45,100,8977.05,Shipped,3,2005,Trains,Lyon Souveniers,Paris,France,EMEA,Large
51,63.85,3256.35,Shipped,5,2005,Trains,Gift Depot Inc.,Bridgewater,USA,NA,Medium
34,82.99,2821.66,Shipped,3,2003,Motorcycles,Cruz & Sons Co.,Makati City,Philippines,Japan,Small
44,74.85,3293.4,Shipped,5,2003,Motorcycles,Reims Collectables,Reims,France,EMEA,Medium
44,96,4224,Shipped,7,2003,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
38,81.36,3091.68,Shipped,8,2003,Motorcycles,Toys4GrownUps.com,Pasadena,USA,NA,Medium
31,71.6,2219.6,Shipped,10,2003,Motorcycles,Corporate Gift Ideas Co.,San Francisco,USA,NA,Small
48,80.55,3866.4,Shipped,11,2003,Motorcycles,"Anna's Decorations, Ltd",North Sydney,Australia,APAC,Medium
21,93.56,1964.76,Shipped,11,2003,Motorcycles,Daedalus Designs Imports,Lille,France,EMEA,Small
40,66.72,2668.8,Shipped,11,2003,Motorcycles,Euro Shopping Channel,Madrid,Spain,EMEA,Small
40,80.55,3222,Shipped,1,2004,Motorcycles,Auto Canal Petit,Paris,France,EMEA,Medium
50,77.29,3864.5,Shipped,2,2004,Motorcycles,Daedalus Designs Imports,Lille,France,EMEA,Medium
20,68.34,1366.8,Shipped,4,2004,Motorcycles,Vitachrome Inc.,NYC,USA,NA,Small
48,72.41,3475.68,Shipped,5,2004,Motorcycles,Auto Canal Petit,Paris,France,EMEA,Medium
47,89.5,4206.5,Shipped,6,2004,Motorcycles,Gifts4AllAges.com,Boston,USA,NA,Medium
21,70.78,1486.38,Shipped,8,2004,Motorcycles,Online Mini Collectables,Brickhaven,USA,NA,Small
39,78.92,3077.88,Shipped,8,2004,Motorcycles,Marta's Replicas Co.,Cambridge,USA,NA,Medium
44,80.55,3544.2,Shipped,9,2004,Motorcycles,"Toys of Finland, Co.",Helsinki,Finland,EMEA,Medium
28,88.68,2483.04,Shipped,10,2004,Motorcycles,Baane Mini Imports,Stavern,Norway,EMEA,Small
45,77.29,3478.05,Shipped,11,2004,Motorcycles,Microscale Inc.,NYC,USA,NA,Medium
20,100,3657.8,Shipped,11,2004,Motorcycles,Motor Mint Distributors Inc.,Philadelphia,USA,NA,Medium
38,100,4682.36,Shipped,11,2004,Motorcycles,Salzburg Collectables,Salzburg,Austria,EMEA,Medium
26,100,3937.7,Shipped,12,2004,Motorcycles,Lyon Souveniers,Paris,France,EMEA,Medium
44,100,4984.32,Shipped,1,2005,Motorcycles,Mini Creations Ltd.,New Bedford,USA,NA,Medium
49,100,5406.66,Shipped,2,2005,Motorcycles,La Rochelle Gifts,Nantes,France,EMEA,Medium
22,100,3491.18,Shipped,3,2005,Motorcycles,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Medium
31,68.34,2118.54,Shipped,4,2005,Motorcycles,"UK Collectables, Ltd.",Liverpool,UK,EMEA,Small
41,70.67,2897.47,Shipped,2,2003,Ships,Danish Wholesale Imports,Kobenhavn,Denmark,EMEA,Small
25,76.67,1916.75,Shipped,4,2003,Ships,Salzburg Collectables,Salzburg,Austria,EMEA,Small
31,60,1860,Shipped,6,2003,Ships,"Stylish Desk Decors, Co.",London,UK,EMEA,Small
41,64,2624,Shipped,8,2003,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
43,64.67,2780.81,Shipped,9,2003,Ships,Euro Shopping Channel,Madrid,Spain,EMEA,Small
43,75.34,3239.62,Cancelled,10,2003,Ships,Scandinavian Gift Ideas,Boras,Sweden,EMEA,Medium
24,76,1824,Shipped,11,2003,Ships,CAF Imports,Madrid,Spain,EMEA,Small
21,54,1134,Shipped,11,2003,Ships,Mini Creations Ltd.,New Bedford,USA,NA,Small
23,64.67,1487.41,Shipped,11,2003,Ships,Enaco Distributors,Barcelona,Spain,EMEA,Small
38,74.67,2837.46,Shipped,1,2004,Ships,"Saveley & Henriot, Co.",Lyon,France,EMEA,Small
31,62.67,1942.77,Shipped,2,2004,Ships,Collectable Mini Designs Co.,San Diego,USA,NA,Small
36,70.67,2544.12,Shipped,3,2004,Ships,Tekni Collectables Inc.,Newark,USA,NA,Small
36,71.34,2568.24,Cancelled,5,2004,Ships,Land of Toys Inc.,NYC,USA,NA,Small
34,62,2108,Shipped,6,2004,Ships,Quebec Home Shopping Network,Montreal,Canada,NA,Small
21,65.34,1372.14,Shipped,7,2004,Ships,Petit Auto,Bruxelles,Belgium,EMEA,Small
45,78.67,3540.15,Shipped,8,2004,Ships,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Medium
26,75.34,1958.84,Shipped,9,2004,Ships,Gifts4AllAges.com,Boston,USA,NA,Small
50,54,2700,Shipped,10,2004,Ships,"AV Stores, Co.",Manchester,UK,EMEA,Small
41,62,2542,Shipped,10,2004,Ships,La Rochelle Gifts,Nantes,France,EMEA,Small
39,60,2340,Shipped,11,2004,Ships,"Volvo Model Replicas, Co",Lule,Sweden,EMEA,Small
22,100,2816.44,Shipped,11,2004,Ships,"Tokyo Collectables, Ltd",Minato-ku,Japan,Japan,Small
46,76.67,3526.82,Shipped,12,2004,Ships,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
44,100,4627.92,Shipped,1,2005,Ships,"Oulu Toy Supplies, Inc.",Oulu,Finland,EMEA,Medium
25,77.34,1933.5,Shipped,2,2005,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
39,66.67,2600.13,Shipped,3,2005,Ships,Mini Gifts Distributors Ltd.,San Rafael,USA,NA,Small
37,71.34,2639.58,On Hold,5,2005,Ships,Gifts4AllAges.com,Boston,USA,NA,Small
31,100,3312.97,Shipped,2,2003,Planes,Rovelli Gifts,Bergamo,Italy,EMEA,Medium
47,82.21,3863.87,Shipped,4,2003,Planes,"Australian Collectors, Co.",Melbourne,Australia,APAC,Medium
24,77.64,1863.36,Shipped,6,2003,Planes,Euro Shopping Channel,Madrid,Spain,EMEA,Small
36,100,3945.96,Shipped,8,2003,Planes,Mini Creations Ltd.,New Bedford,USA,NA,Medium
48,100,4954.08,Shipped,10,2003,Planes,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
28,98.65,2762.2,Shipped,10,2003,Planes,Technics Stores Inc.,Burlingame,USA,NA,Small
48,83.12,3989.76,Shipped,12,2003,Planes,West Coast Collectables Co.,Burbank,USA,NA,Medium
21,78.55,1649.55,Shipped,1,2004,Planes,Osaka Souveniers Co.,Osaka,Japan,Japan,Small
25,100,2534.75,Shipped,2,2004,Planes,"Australian Collectors, Co.",Melbourne,Australia,APAC,Small
25,100,2580.25,Shipped,4,2004,Planes,"Royal Canadian Collectables, Ltd.",Tsawassen,Canada,NA,Small
31,91.34,2831.54,Shipped,5,2004,Planes,The Sharp Gifts Warehouse,San Jose,USA,NA,Small
40,84.03,3361.2,Cancelled,6,2004,Planes,Euro Shopping Channel,Madrid,Spain,EMEA,Medium
32,89.51,2864.32,Shipped,7,2004,Planes,La Rochelle Gifts,Nantes,France,EMEA,Small
24,83.12,1994.88,Shipped,8,2004,Planes,"Norway Gifts By Mail, Co.",Oslo,Norway,EMEA,Small
42,100,4296.6,Shipped,9,2004,Planes,"Bavarian Collectables Imports, Co.",Munich,Germany,EMEA,Medium
21,100,2224.95,Shipped,10,2004,Planes,Mini Classics,White Plains,USA,NA,Small
34,82.21,2795.14,Shipped,11,2004,Planes,giftsbymail.co.uk,Cowes,UK,EMEA,Small
27,100,2762.1,Shipped,11,2004,Planes,Rovelli Gifts,Bergamo,Italy,EMEA,Small
30,88.6,2658,Shipped,11,2004,Planes,Enaco Distributors,Barcelona,Spain,EMEA,Small
39,100,5043.87,Shipped,12,2004,Planes,Gift Ideas Corp.,Glendale,USA,NA,Medium
20,60.54,1210.8,Shipped,12,2004,Planes,Souveniers And Things Co.,Chatswood,Australia,APAC,Small
37,81.87,3029.19,Shipped,2,2005,Planes,La Rochelle Gifts,Nantes,France,EMEA,Medium
46,100,10066.6,Shipped,3,2005,Planes,FunGiftIdeas.com,New Bedford,USA,NA,Large
47,87.69,4121.43,Shipped,3,2005,Planes,Reims Collectables,Reims,France,EMEA,Medium
